Donn Peters,"Psychotherapy, Licensed Psychologist",Donn Peters has 30+ years of experience in helping couples improve their relationships.,"Personal growth and self-esteem, Sex and intimacy, Marriage and partnerships, Religion and spirituality, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, See your cost estimate",No data,$140-200,$140,$200,Utah
Ashley Milne,"Psychotherapy, LPC","Ashley Milne has extensive knowledge of the rehabilitation process of individuals with various physical, cognitive, psychosocial, and psychological impairments. She is a trained EMDR therapist and takes a person-centered and trauma-informed approach. Ashley has a strong passion for helping others heal from the pain and chaos that trauma can cause.","Anxiety and panic disorders, Depression, Eating disorders and body image, Addiction and substance misuse, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Missouri, Nevada, Utah"
Roman Laws,"Psychotherapy, CMHC","Roman Laws is a National Certified Counselor™ who works with adults primarily seeking to work through present issues, such as ADHD, anxiety, depression, interpersonal issues, and life transitions. Roman has a more direct Socratic approach to multiple cognitive-behavioral methods, which he uses to challenge his clients and provide long-lasting tools for success.","Anxiety and panic disorders, Depression, Life transitions, General relationship challenges (family, friends, co-workers), ADD/ADHD","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Harvard Pilgrim, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,Utah
Joey Puntasecca,"Psychotherapy, LCSW","Joey Puntasecca has several years of experience working with youth, adolescents, and adults. Joey takes an eclectic and trauma-informed approach. Joey meets the client where they are and collaborates with the client to tailor treatment to their needs.","General mental health, Anxiety and panic disorders, Depression, Personal growth and self-esteem, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Harvard Pilgrim, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Colorado, Utah"
Wendy Reiersen,"Psychotherapy, LCMHC","Wendy Reiersen is a licensed clinical mental health counselor who works with all ages and specializes in developmental trauma as well as developmental disabilities, such as autism (including autistic adults). Wendy is experienced in several modalities, including NARM, DBT, ACT, and schema therapy.","Coaching, General mental health, Depression, Autism Spectrum Disorder, Personality disorders, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,Utah
Heather Burroughs,"Psychotherapy, LCSW",Heather Burroughs has over 25 years of experience in clinical social work. She works with adults and uses an eclectic trauma-informed and strengths-based approach. She meets you where you are and asks you to join her in the treatment process.,"Anxiety and panic disorders, Depression, Grief and loss, Personal growth and self-esteem, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Alabama, Arizona, California, Florida, Illinois, Iowa, Kansas, Louisiana, Mississippi, Missouri, North Carolina, Oklahoma, South Carolina, Tennessee, Utah"
Elizabeth Matoushek,"Psychotherapy, LICSW, LCSW","Elizabeth S. Matoushek is a licensed clinical social worker with a focus on first responders and clients with suicidal ideation. As a former law enforcement officer, she understands the difficult work of first responders. She sees clients dealing with a variety of issues and uses several modalities of therapy, tailoring her treatment to each client.","Anxiety and panic disorders, Depression, Grief and loss, Self-harm and suicidal feelings","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Minnesota, Missouri, Utah"
Corinna Porter,"Psychotherapy, Licensed Psychologist","Corinna Porter has 25+ years of experience working with children. She has extensive post-graduate training in EMDR, parent-child interaction therapy, and trauma-focused CBT. Corinna also has experience in animal-assisted therapy.","Anxiety and panic disorders, Depression, Parenting, ADD/ADHD, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Anthem Blue Cross Blue Shield, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,Utah
Jasmine Travis,"Psychotherapy, LPC, CMHC","Jasmine Travis is experienced in providing short and long-term therapeutic support for adults (18+). Jasmine uses a person-centered, CBT-based approach. She believes that providing clients with a validating, safe space to share their concerns allows for the development of emotional resiliency, personal effectiveness, and improved self-worth.","Anxiety and panic disorders, General relationship challenges (family, friends, co-workers), LGBTQIA+, Personality disorders, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Harvard Pilgrim, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Louisiana, Utah"
Sara Deese,"Psychotherapy, LMHC, LPC","Sara Deese is an eclectic, person-centered, and trauma-informed therapist who works with you and your family to ensure that your unique needs are met and no additional trauma is created in the process. She has worked in the field for over a decade and is passionate about helping others break the cycle for the future and find healing.","General mental health, Addiction and substance misuse, Bipolar Disorder, Self-harm and suicidal feelings","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Connecticut, Florida, Minnesota, Missouri, South Carolina, Utah, Virginia, Wisconsin"
Jessica Curtis,"Psychotherapy, LCSW","Jess Curtis provides a nonjudgmental space where clients can practice self-acceptance. She combines this with acceptance and commitment therapy and solution-focused techniques to help clients identify what is important to them and live accordingly. Jess's areas of specialty include depression, anxiety, and dating/relationships.","General mental health, Anxiety and panic disorders, Depression, General relationship challenges (family, friends, co-workers), Marriage and partnerships","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Anthem Blue Cross Blue Shield, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Maine, North Carolina, Utah"
Britt Jagodnik,"Psychotherapy, LCSW, LICSW","Britt Jagodnik has over fifteen years of experience working with adults ages 18 and over going through significant life transitions, including college, entering the workplace, getting married, etc. She works from a psychodynamic, trauma-informed lens, and specializes in working with people suffering from Body Dysmorphic Disorder (BDD).","Depression, Life transitions, Eating disorders and body image, LGBTQIA+, Women’s mental health","UnitedHealthcare, Oxford Health Plans, Aetna, Wellfleet, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$200-260,$200,$260,"Massachusetts, New York, Utah"
Melissa Bradford,"Psychotherapy, CMHC",Melissa Bradford has over 20 years of experience working with adolescents and adults with trauma histories. Melissa herself is the parent of a child adopted through DCFS. She is well-versed in and passionate about providing trauma-informed care using a variety of modalities. She also completed a year-long ketamine-assisted therapy program and can provide therapeutic integration.,"Life transitions, LGBTQIA+, Personality disorders, Trauma and post-traumatic stress disorder (PTSD), Self-harm and suicidal feelings","Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Harvard Pilgrim, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,Utah
Kim Hughes,"Psychotherapy, LMHC","Kim Hughes has more than two decades of experience and has worked extensively with both adolescents and adults. She has found significant success with the person-centered approach, during which she affords every client a safe and empathetic space in which they can focus on self-evaluation and empowerment.","Anxiety and panic disorders, Personal growth and self-esteem, General relationship challenges (family, friends, co-workers), Addiction and substance misuse","UnitedHealthcare, Cigna, Aetna, UMR, Anthem Blue Cross Blue Shield, Florida Blue, See your cost estimate",No data,$80-140,$80,$140,"Florida, Utah"
Jatara Mason,"Psychotherapy, LMHC, LPC","Jatara L. Mason, LMHC began her journey in 2013. Jatara found her passion in substance abuse and mental pathology due to the epidemic of addiction within her own family. Jatara is an advocate for providing people with compassionate and skilled therapy. She is trained in DBT, which she currently integrates into her daily practice.","General mental health, Depression, Personal growth and self-esteem, Women’s mental health, Addiction and substance misuse","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Colorado, Florida, Georgia, Utah, Washington"
Amanda Simms,"Psychotherapy, LMHC, LPC, CMHC","Amanda Simms has over a decade of experience providing counseling for a variety of issues. Amanda takes a CBT approach primarily but is skilled in using a variety of techniques. Amanda has worked with specialized populations including LGBTQIA+ communities, justice-involved persons, and those struggling with addiction issues.","General mental health, Anxiety and panic disorders, Depression, LGBTQIA+, Women’s mental health","Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Harvard Pilgrim, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Massachusetts, Mississippi, Tennessee, Utah, Wisconsin"
Rosemary O'Leary,"Psychotherapy, LMFT","Rosemary O'Leary is an LMFT trained in somatic psychotherapy, which is talk therapy inclusive of the body's experience. She teaches you experiential and relationally based mindfulness, showing you how to pause to check in with the felt sense, how to be with feelings as they arise, and how to modulate them properly. Rosemary is warm, compassionate, and insightful.","Anxiety and panic disorders, Depression, Grief and loss, LGBTQIA+, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Trustmark Health Benefits - Cigna, See your cost estimate",No data,$140-200,$140,$200,"California, Utah"
Alisa Jones,"Psychotherapy, LCSW","Alisa Jones helps women with issues related to anxiety and stress, difficult emotions, self-confidence, and parenting and relationship challenges. You can expect a compassionate, honest, direct approach that is effective. You'll learn radical self-love, how to develop a healthy inner emotional life, conscious parenting, and how to create a loving, supportive partnership.","Coaching, Anxiety and panic disorders, Personal growth and self-esteem, Marriage and partnerships, Parenting, Religion and spirituality","UnitedHealthcare, Oxford Health Plans, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, See your cost estimate",No data,$140-200,$140,$200,"Nevada, Utah"
Jeremy Leavitt,"Psychotherapy, LMFT","Jeremy Leavitt is a young and energetic therapist who has over 10 years of experience working with individuals, families, and couples. Jeremy is particularly well-suited to work with members of The Church of Jesus Christ of Latter-Day Saints (LDS). He also specializes in adolescents, young adults, and porn and sex addiction or other compulsive sexual behaviors.","Coaching, Anxiety and panic disorders, Sex and intimacy, Religion and spirituality, Addiction and substance misuse","UnitedHealthcare, Oxford Health Plans, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Nevada, Utah"
Stephanie Brakemeier,"Psychotherapy, LICSW","Stephanie Brakemeier has 25+ years of social work experience. Stephanie works with young adults up through those of geriatric ages. She specializes in grief/loss, depression, anxiety, and couples/relationship therapy and uses an integrative approach, tailoring her treatment to each of her client's needs.","General mental health, Anxiety and panic disorders, Depression, Grief and loss, Marriage and partnerships","UnitedHealthcare, Oxford Health Plans, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Iowa, Minnesota, Utah"
Wendy Haddock,"Psychotherapy, LMHC","Wendy Haddock, CMHC has 16 years of experience working with people with complex mental health and substance abuse issues. She has a passion for helping people work through painful life experiences and develop a path for whole-person wellness. She is an EMDR therapist who uses cognitive behavioral and mindfulness skill-building to fill in personal resourcing gaps.","Anxiety and panic disorders, Depression, Marriage and partnerships, Addiction and substance misuse, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Utah, Wisconsin"
Steven Elrod,"Medication Management, NP","Steven Elrod has several years of experience treating clients of all ages and backgrounds as a psychiatric nurse at behavioral hospitals. As an NP, Steven takes a biological, genetic, psychological, and social approach to assist his clients. He strongly believes in empathy, informing clients of their best options, and motivating them to make mentally healthy choices.","Anxiety and panic disorders, Depression, General relationship challenges (family, friends, co-workers), Pediatrics, Men’s mental health","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Idaho, Iowa, Kansas, Maryland, Montana, New Hampshire, Utah, Washington"
Jacquelin Hahn,"Psychotherapy, LCSW","Jacquelin Hahn specializes in providing trauma-informed, virtual psychotherapy and coaching for individuals, couples, and families. She leads with empathy and honesty and uses a holistic and collaborative approach to support clients in their unique goals toward healing. Jacquelin welcomes all walks of life and finds it a privilege to walk beside her clients on their journeys.","Coaching, Anxiety and panic disorders, Depression, Life transitions, Personal growth and self-esteem, Race and ethnicity","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"New Mexico, Utah"
Doug Maesk,"Psychotherapy, LMHC","Doug Maesk works with you to alleviate the problem areas in your life and work toward true happiness through clear and attainable goals. If you’re not fully enjoying life, he’ll help you tackle that and get back on track. Whether it's depression, anxiety, substance abuse, or LGBTQ-related concerns, he looks forward to helping you.","General mental health, Anxiety and panic disorders, Depression, LGBTQIA+, Addiction and substance misuse","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, See your cost estimate",No data,$140-200,$140,$200,"Florida, Massachusetts, Utah"
Eden Costa,"Psychotherapy, LMHC, LCMHC",Eden Costa has practiced in the mental health field for over four years. She takes a person-centered approach when working with clients to ensure treatment is catered to the client's needs.,"Anxiety and panic disorders, Depression, Grief and loss, General relationship challenges (family, friends, co-workers), Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Florida, Utah, Washington"
Jack Gift,"Psychotherapy, LCSW","Jack Gift, LCSW is an adult board-certified licensed clinical social worker. He came to mental health therapy after working as a social worker with a number of populations, including people with intellectual disabilities and behavioral challenges, people with traumatic brain injuries, and people with substance use disorders.","General mental health, Anxiety and panic disorders, Depression, Domestic abuse and violence, Schizophrenia and psychotic disorders","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Arizona, Utah"
Sara Bilik,"Psychotherapy, LCSW","Sara Bilik has more than 15 years of experience in the mental health field treating children, adolescents, and adults. In addition to being a licensed therapist, Sara holds a master's Degree in integrative and functional medicine and is trained in EMDR. She takes a holistic and trauma-informed approach with her patients.","Coaching, General mental health, Depression, Personal growth and self-esteem, General relationship challenges (family, friends, co-workers), Women’s mental health","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, Medicare, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Arkansas Blue Cross and Blue Shield, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Nevada, Utah"
Stefanie Biron,"Psychotherapy, LCSW",Stefanie Biron works with adolescents and adults. Both Stefanie's background and training is eclectic and she integrates this into her work to best serve her clients. Most of her training has been focused on trauma resolution and neurodiversity.,"Anxiety and panic disorders, Grief and loss, Life transitions, Personal growth and self-esteem, Autism Spectrum Disorder","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Colorado, Utah"
Andrea Burgess,"Psychotherapy, LCSW","Andrea Burgess is a clinical social worker and addictions specialist with 16 years of experience. Her specialties are treating stressful life transitions, relationship difficulties, parenting stresses, trauma, and addictions. Her treatment approach utilizes her training in neurobiology, mindfulness, self awareness, relationship skills, complex PTSD, and 12-step recovery.","Anxiety and panic disorders, Depression, Parenting, Bipolar Disorder, Self-harm and suicidal feelings","Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Horizon Blue Cross Blue Shield, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Blue Cross Blue Shield of Georgia, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Arizona, Colorado, Florida, Nevada, New Mexico, North Carolina, South Carolina, Utah"
Lisa Dorfman,"Psychotherapy, LMHC","Lisa Dorfman, MS, RD, LMHC is a licensed counselor, nutritionist, certified coach, reiki practitioner, and chef. Lisa works best with teens to mid-life women and men dealing with personal growth, self-esteem, and food issues affecting relationships, school, career, or sports performance and seeking a holistic approach to personal growth and optimal health.","Coaching, Yoga, Reiki, Eating disorders and body image, Weight loss, Nutrition, Pregnancy, prenatal, postpartum","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Optimum, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, See your cost estimate",No data,$80-140,$80,$140,"Florida, Utah"
Natasha Aurobindo,"Psychotherapy, LMHC","Natasha Aurobindo is licensed in Florida, Utah, New Mexico, Arizona, and Nevada. She has worked with clients experiencing stress and anxiety, family conflicts, trauma and abuse challenges, addiction, and depression. She has worked in community-based outpatient settings, residential treatment, and universities. She continues to experience the benefits of therapy in her own life.","General mental health, Anxiety and panic disorders, Depression, General relationship challenges (family, friends, co-workers), Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, See your cost estimate",No data,$80-140,$80,$140,"Arizona, Florida, New Mexico, Utah"
Alma Colón,"Psychotherapy, LCSW","Alma Colón strives to create a safe, nonjudgmental space where her clients can be their authentic selves and heal. Her goal is to give her clients tools they can use for the rest of their lives. She helps her clients build on their innate resilience. She believes in inclusion and respect and uses a trauma-informed approach.","Anxiety and panic disorders, LGBTQIA+, Race and ethnicity, Women’s mental health, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Regence BlueCross BlueShield, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,Utah
Brent Crane,"Psychotherapy, LMFT","Brent Crane has over 20 years of experience working with couples, teens, families, and adult individuals. He believes in a collaborative and tailored approach for each client. His expertise includes anxiety, depression, teens, couples, Christianity, the Church Of Jesus Christ of Latter-Day Saints, reprogramming subconscious blocks, and more.","Coaching, Anxiety and panic disorders, Grief and loss, Personal growth and self-esteem, Marriage and partnerships, Men’s mental health","UnitedHealthcare, Oxford Health Plans, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Texas, Utah"
Brody Bates,"Psychotherapy, LMHC, LPC","Brody Bates uses evidence-based psychotherapies, such as CBT, DBT, EMDR, parts work, and attachment-focused interventions. He works with adults, young adults, older adults, and adolescents. Brody has extensive experience helping individuals, couples, and families overcome the effects of problematic mental health issues.","Coaching, Anxiety and panic disorders, Depression, Religion and spirituality, Addiction and substance misuse, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, See your cost estimate",No data,$140-200,$140,$200,"Michigan, Utah"
